SOC,SOH,Power,T,SEI_after,SEI_delta
70,1.7778,1,23,1.7778005440266400E-08,54.40266403
70,1.8889,-1,23,1.8888999999780600E-08,-0.002194014
70,1.8889,-0.89474,23,1.8888999999565000E-08,-0.00435001
70,1.8889,-0.78947,23,1.8889000000146000E-08,0.001459974
70,1.8889,-0.68421,23,1.8888999999636600E-08,-0.003634003
70,1.8889,-0.57895,23,1.8888999999747000E-08,-0.002530015
70,1.8889,-0.47368,23,1.8888999999663800E-08,-0.003362026
70,1.8889,-0.36842,23,1.8889000000481100E-08,0.004810982
70,1.8889,-0.26316,23,1.8889000000549100E-08,0.00549099
70,1.8889,-0.15789,23,1.8889000000213800E-08,0.002137997
70,1.8889,-0.052632,23,1.8889000000069600E-08,0.00069599
70,1.8889,0.052632,23,1.8889004465223000E-08,44.65222997
70,1.8889,0.15789,23,1.8889004560064400E-08,45.600644
70,1.8889,0.26316,23,1.8889004657095800E-08,46.57095799
70,1.8889,0.36842,23,1.8889004757520900E-08,47.57520899
70,1.8889,0.47368,23,1.8889004861798200E-08,48.61798199
70,1.8889,0.57895,23,1.8889004966585400E-08,49.66585399
70,1.8889,0.68421,23,1.8889005075640800E-08,50.75640798
70,1.8889,0.78947,23,1.8889005187803700E-08,51.878037
70,1.8889,0.89474,23,1.8889005302686400E-08,53.02686398
70,1.8889,1,23,1.8889005420617300E-08,54.206173
70,2,-1,23,1.9999999999863600E-08,-0.001363988
70,2,-0.89474,23,2.0000000000149300E-08,0.001492995
70,2,-0.78947,23,1.9999999999331100E-08,-0.006689013
70,2,-0.68421,23,1.9999999999912700E-08,-0.000873006
70,2,-0.57895,23,2.0000000000477000E-08,0.004769987
70,2,-0.47368,23,1.9999999999529500E-08,-0.004705003
70,2,-0.36842,23,1.9999999999856900E-08,-0.001430989
70,2,-0.26316,23,2.0000000000314700E-08,0.003146992
70,2,-0.15789,23,1.9999999999675700E-08,-0.003243011
70,2,-0.052632,23,1.9999999999985500E-08,-0.000144988
70,2,0.052632,23,2.0000004464169000E-08,44.64169001
70,2,0.15789,23,2.0000004557277200E-08,45.57277198
70,2,0.26316,23,2.0000004653661100E-08,46.536611
70,2,0.36842,23,2.0000004752092800E-08,47.52092801
70,2,0.47368,23,2.0000004853739000E-08,48.53739001
70,2,0.57895,23,2.0000004957095500E-08,49.570955
70,2,0.68421,23,2.0000005063634500E-08,50.636345
70,2,0.78947,23,2.0000005174082700E-08,51.74082699
70,2,0.89474,23,2.0000005286345200E-08,52.863452
70,2,1,23,2.0000005401772100E-08,54.01772101
69,1,-1,23,1.0000000000499100E-08,0.004990993
69,1,-0.89474,23,9.9999999998403400E-09,-0.001596607
69,1,-0.78947,23,1.0000000000197000E-08,0.001969997
69,1,-0.68421,23,9.9999999997689000E-09,-0.00231101
69,1,-0.57895,23,9.9999999999738700E-09,-0.000261306
69,1,-0.47368,23,9.9999999999501500E-09,-0.000498509
69,1,-0.36842,23,1.0000000000103200E-08,0.001031991
69,1,-0.26316,23,9.9999999998087000E-09,-0.001913004
69,1,-0.15789,23,9.9999999999490000E-09,-0.000510006
69,1,-0.052632,23,1.0000000000009600E-08,9.60026E-05
69,1,0.052632,23,1.0000004474449000E-08,44.74448999
69,1,0.15789,23,1.0000004586776000E-08,45.86775999
69,1,0.26316,23,1.0000004704129700E-08,47.04129699
69,1,0.36842,23,1.0000004825990700E-08,48.259907
69,1,0.47368,23,1.0000004952065000E-08,49.52064999
69,1,0.57895,23,1.0000005082156400E-08,50.82156401
69,1,0.68421,23,1.0000005216843300E-08,52.168433
69,1,0.78947,23,1.0000005356603400E-08,53.566034
69,1,0.89474,23,1.0000005501666300E-08,55.01666299
69,1,1,23,1.0000005652239300E-08,56.522393
69,1.1111,-1,23,1.1110999999719700E-08,-0.002803001
69,1.1111,-0.89474,23,1.1111000000323400E-08,0.003234011
69,1.1111,-0.78947,23,1.1111000000449300E-08,0.004493013
69,1.1111,-0.68421,23,1.1110999999953700E-08,-0.00046299
69,1.1111,-0.57895,23,1.1110999999845900E-08,-0.001540988
69,1.1111,-0.47368,23,1.1110999999819500E-08,-0.001804991
69,1.1111,-0.36842,23,1.1111000000087900E-08,0.000879012
69,1.1111,-0.26316,23,1.1110999999996700E-08,-3.2988E-05
69,1.1111,-0.15789,23,1.1110999999816400E-08,-0.001835994
69,1.1111,-0.052632,23,1.1111000000070500E-08,0.000705006
69,1.1111,0.052632,23,1.1111004473062700E-08,44.73062701
69,1.1111,0.15789,23,1.1111004582361500E-08,45.823615
69,1.1111,0.26316,23,1.1111004696695300E-08,46.96695301
69,1.1111,0.36842,23,1.1111004813988800E-08,48.139888
69,1.1111,0.47368,23,1.1111004935890700E-08,49.358907
69,1.1111,0.57895,23,1.1111005061817500E-08,50.618175
69,1.1111,0.68421,23,1.1111005191444600E-08,51.914446
69,1.1111,0.78947,23,1.1111005327067800E-08,53.27067801
69,1.1111,0.89474,23,1.1111005466178600E-08,54.661786
69,1.1111,1,23,1.1111005610427700E-08,56.104277
69,1.2222,-1,23,1.2222000000094200E-08,0.000941993
69,1.2222,-0.89474,23,1.2221999999890800E-08,-0.001091994
69,1.2222,-0.78947,23,1.2222000000035700E-08,0.000356995
69,1.2222,-0.68421,23,1.2222000000183000E-08,0.001830005
69,1.2222,-0.57895,23,1.2221999999467400E-08,-0.005326001
69,1.2222,-0.47368,23,1.2221999999482100E-08,-0.005178994
69,1.2222,-0.36842,23,1.2222000000750100E-08,0.007501006
69,1.2222,-0.26316,23,1.2221999999976800E-08,-0.000232008
69,1.2222,-0.15789,23,1.2221999999930900E-08,-0.00069101
69,1.2222,-0.052632,23,1.2221999999902100E-08,-0.000979001
69,1.2222,0.052632,23,1.2222004471572700E-08,44.71572701
69,1.2222,0.15789,23,1.2222004577672700E-08,45.77672699
69,1.2222,0.26316,23,1.2222004689135300E-08,46.891353
69,1.2222,0.36842,23,1.2222004802960600E-08,48.029606
69,1.2222,0.47368,23,1.2222004920860500E-08,49.20860499
69,1.2222,0.57895,23,1.2222005043748600E-08,50.437486
69,1.2222,0.68421,23,1.2222005168559500E-08,51.685595
69,1.2222,0.78947,23,1.2222005298399800E-08,52.98399799
69,1.2222,0.89474,23,1.2222005433254600E-08,54.332546
69,1.2222,1,23,1.2222005571322000E-08,55.71321999
69,1.3333,-1,23,1.3333000000894700E-08,0.008947001
69,1.3333,-0.89474,23,1.3333000000591800E-08,0.005918014
69,1.3333,-0.78947,23,1.3332999999733800E-08,-0.002662
69,1.3333,-0.68421,23,1.3332999999292800E-08,-0.007071997
69,1.3333,-0.57895,23,1.3332999999976400E-08,-0.000235995
69,1.3333,-0.47368,23,1.3333000000096500E-08,0.000965005
69,1.3333,-0.36842,23,1.3333000000136600E-08,0.001366006
69,1.3333,-0.26316,23,1.3333000000254200E-08,0.002542009
69,1.3333,-0.15789,23,1.3332999999877500E-08,-0.001224988
69,1.3333,-0.052632,23,1.3333000000074500E-08,0.000745008
69,1.3333,0.052632,23,1.3333004470135300E-08,44.70135301
69,1.3333,0.15789,23,1.3333004573745600E-08,45.737456
69,1.3333,0.26316,23,1.3333004681978900E-08,46.81978901
69,1.3333,0.36842,23,1.3333004792529800E-08,47.92529801
69,1.3333,0.47368,23,1.3333004907897800E-08,49.07897801
69,1.3333,0.57895,23,1.3333005025961600E-08,50.25961601
69,1.3333,0.68421,23,1.3333005147934700E-08,51.47934701
69,1.3333,0.78947,23,1.3333005274234500E-08,52.742345
69,1.3333,0.89474,23,1.3333005404429600E-08,54.044296
69,1.3333,1,23,1.3333005537888700E-08,55.378887
69,1.4444,-1,23,1.4443999999335700E-08,-0.006643005
69,1.4444,-0.89474,23,1.4444000000620900E-08,0.006209
69,1.4444,-0.78947,23,1.4444000000444800E-08,0.004447998
69,1.4444,-0.68421,23,1.4444000000150100E-08,0.001501002
69,1.4444,-0.57895,23,1.4444000000065700E-08,0.000656996
69,1.4444,-0.47368,23,1.4443999999743800E-08,-0.002561993
69,1.4444,-0.36842,23,1.4444000000530100E-08,0.005301003
69,1.4444,-0.26316,23,1.4443999999398600E-08,-0.006014
69,1.4444,-0.15789,23,1.4443999999976100E-08,-0.000239006
69,1.4444,-0.052632,23,1.4444000000040700E-08,0.000407006
69,1.4444,0.052632,23,1.4444004468845700E-08,44.688457
69,1.4444,0.15789,23,1.4444004571176400E-08,45.711764
69,1.4444,0.26316,23,1.4444004675940100E-08,46.759401
69,1.4444,0.36842,23,1.4444004784172800E-08,47.841728
69,1.4444,0.47368,23,1.4444004896246500E-08,48.96246499
69,1.4444,0.57895,23,1.4444005011162600E-08,50.111626
69,1.4444,0.68421,23,1.4444005129807200E-08,51.298072
69,1.4444,0.78947,23,1.4444005252381100E-08,52.523811
69,1.4444,0.89474,23,1.4444005378387400E-08,53.783874
69,1.4444,1,23,1.4444005508218500E-08,55.08218499
69,1.5556,-1,23,1.5556000000081300E-08,0.000812986
69,1.5556,-0.89474,23,1.5556000000326600E-08,0.003266007
69,1.5556,-0.78947,23,1.5556000000271900E-08,0.002719009
69,1.5556,-0.68421,23,1.5555999999729400E-08,-0.002706006
69,1.5556,-0.57895,23,1.5556000000063800E-08,0.000637988
69,1.5556,-0.47368,23,1.5555999999663500E-08,-0.003365004
69,1.5556,-0.36842,23,1.5556000000203200E-08,0.002031986
69,1.5556,-0.26316,23,1.5555999999914000E-08,-0.000860003
69,1.5556,-0.15789,23,1.5555999999972200E-08,-0.000277999
69,1.5556,-0.052632,23,1.5556000000028700E-08,0.000286999
69,1.5556,0.052632,23,1.5556004467663700E-08,44.676637
69,1.5556,0.15789,23,1.5556004567645800E-08,45.67645798
69,1.5556,0.26316,23,1.5556004670225400E-08,46.70225399
69,1.5556,0.36842,23,1.5556004776167700E-08,47.76167701
69,1.5556,0.47368,23,1.5556004885028400E-08,48.85028398
69,1.5556,0.57895,23,1.5556004997559600E-08,49.975596
69,1.5556,0.68421,23,1.5556005113625600E-08,51.136256
69,1.5556,0.78947,23,1.5556005232960900E-08,52.32960899
69,1.5556,0.89474,23,1.5556005355384500E-08,53.553845
69,1.5556,1,23,1.5556005482059000E-08,54.82058999
69,1.6667,-1,23,1.6667000000084100E-08,0.000841011
69,1.6667,-0.89474,23,1.6666999999197700E-08,-0.00802299
69,1.6667,-0.78947,23,1.6667000000133300E-08,0.001333018
69,1.6667,-0.68421,23,1.6667000000243200E-08,0.00243201
69,1.6667,-0.57895,23,1.6666999999767400E-08,-0.002325999
69,1.6667,-0.47368,23,1.6667000000380800E-08,0.003808009
69,1.6667,-0.36842,23,1.6666999999961200E-08,-0.000387981
69,1.6667,-0.26316,23,1.6667000000723100E-08,0.007231014
69,1.6667,-0.15789,23,1.6667000000344300E-08,0.00344299
69,1.6667,-0.052632,23,1.6667000000030900E-08,0.000309002
69,1.6667,0.052632,23,1.6667004467026600E-08,44.67026602
69,1.6667,0.15789,23,1.6667004562983100E-08,45.629831
69,1.6667,0.26316,23,1.6667004665267600E-08,46.65267599
69,1.6667,0.36842,23,1.6667004769407900E-08,47.69407901
69,1.6667,0.47368,23,1.6667004876322100E-08,48.763221
69,1.6667,0.57895,23,1.6667004986275900E-08,49.86275901
69,1.6667,0.68421,23,1.6667005099920800E-08,50.99920799
69,1.6667,0.78947,23,1.6667005216223200E-08,52.16223201
69,1.6667,0.89474,23,1.6667005335878500E-08,53.35878499
69,1.6667,1,23,1.6667005458667600E-08,54.58667601
69,1.7778,-1,23,1.7778000000203400E-08,0.002034004
69,1.7778,-0.89474,23,1.7778000000077400E-08,0.000774009
69,1.7778,-0.78947,23,1.7778000000335200E-08,0.003352001
69,1.7778,-0.68421,23,1.7777999999330500E-08,-0.006695001
69,1.7778,-0.57895,23,1.7777999999826500E-08,-0.001734995
69,1.7778,-0.47368,23,1.7777999999894000E-08,-0.001059982
69,1.7778,-0.36842,23,1.7778000000481200E-08,0.004812007
69,1.7778,-0.26316,23,1.7778000000392700E-08,0.003927023
69,1.7778,-0.15789,23,1.7777999999976400E-08,-0.000235978
69,1.7778,-0.052632,23,1.7777999999930100E-08,-0.000699001
69,1.7778,0.052632,23,1.7778004466047400E-08,44.66047402
69,1.7778,0.15789,23,1.7778004561641200E-08,45.61641201
69,1.7778,0.26316,23,1.7778004660678700E-08,46.60678702
69,1.7778,0.36842,23,1.7778004763458600E-08,47.634586
69,1.7778,0.47368,23,1.7778004868095200E-08,48.680952
69,1.7778,0.57895,23,1.7778004975898900E-08,49.758989
69,1.7778,0.68421,23,1.7778005086596600E-08,50.865966
69,1.7778,0.78947,23,1.7778005200264400E-08,52.00264402
69,1.7778,0.89474,23,1.7778005317723700E-08,53.17723701
69,1.7778,1,23,1.7778005437688700E-08,54.376887
69,1.8889,-1,23,1.8889000000299600E-08,0.002995982
69,1.8889,-0.89474,23,1.8888999999559800E-08,-0.004402024
69,1.8889,-0.78947,23,1.8889000000268800E-08,0.002687973
69,1.8889,-0.68421,23,1.8888999999733900E-08,-0.002661007
69,1.8889,-0.57895,23,1.8888999999978700E-08,-0.000213016
69,1.8889,-0.47368,23,1.8888999999932300E-08,-0.000676998
69,1.8889,-0.36842,23,1.8888999999724500E-08,-0.002755008
69,1.8889,-0.26316,23,1.8888999999852200E-08,-0.001478006
69,1.8889,-0.15789,23,1.8889000000323900E-08,0.003238975
69,1.8889,-0.052632,23,1.8888999999948800E-08,-0.000512025
69,1.8889,0.052632,23,1.8889004465004700E-08,44.65004698
69,1.8889,0.15789,23,1.8889004559540600E-08,45.59540599
69,1.8889,0.26316,23,1.8889004656688100E-08,46.56688098
69,1.8889,0.36842,23,1.8889004757839500E-08,47.57839499
69,1.8889,0.47368,23,1.8889004860632200E-08,48.60632198
69,1.8889,0.57895,23,1.8889004966428300E-08,49.66428297
69,1.8889,0.68421,23,1.8889005074851200E-08,50.74851198
69,1.8889,0.78947,23,1.8889005187074000E-08,51.87073998
69,1.8889,0.89474,23,1.8889005300819400E-08,53.00819399
69,1.8889,1,23,1.8889005419601700E-08,54.19601697
69,2,-1,23,1.9999999999497900E-08,-0.005021019
69,2,-0.89474,23,2.0000000000348100E-08,0.003481008
69,2,-0.78947,23,1.9999999999250000E-08,-0.007500014
69,2,-0.68421,23,2.0000000000314300E-08,0.003142989
69,2,-0.57895,23,1.9999999999702600E-08,-0.002974012
69,2,-0.47368,23,2.0000000000185000E-08,0.001850006
69,2,-0.36842,23,2.0000000000830000E-08,0.008299996
69,2,-0.26316,23,2.0000000000052900E-08,0.000528999
69,2,-0.15789,23,1.9999999999289500E-08,-0.007105018
69,2,-0.052632,23,1.9999999999929900E-08,-0.000701019
69,2,0.052632,23,2.0000004464117500E-08,44.641175
69,2,0.15789,23,2.0000004557529100E-08,45.57529101
69,2,0.26316,23,2.0000004653917400E-08,46.53917401
69,2,0.36842,23,2.0000004751187400E-08,47.51187399
69,2,0.47368,23,2.0000004853159300E-08,48.531593
69,2,0.57895,23,2.0000004956226300E-08,49.56226298
69,2,0.68421,23,2.0000005064384500E-08,50.64384501
69,2,0.78947,23,2.0000005172824300E-08,51.728243
69,2,0.89474,23,2.0000005285252100E-08,52.85252101
69,2,1,23,2.0000005400922200E-08,54.00922199
68,1,-1,23,1.0000000000161400E-08,0.001613995
68,1,-0.89474,23,9.9999999995091100E-09,-0.004908903
68,1,-0.78947,23,9.9999999995641800E-09,-0.0043582
68,1,-0.68421,23,9.9999999998819600E-09,-0.001180403
68,1,-0.57895,23,1.0000000000279500E-08,0.002794994
68,1,-0.47368,23,1.0000000000237600E-08,0.002375994
68,1,-0.36842,23,1.0000000000086000E-08,0.000860003
68,1,-0.26316,23,1.0000000000398000E-08,0.003979996
68,1,-0.15789,23,9.9999999994104800E-09,-0.0058952
68,1,-0.052632,23,1.0000000000042200E-08,0.000421994
68,1,0.052632,23,1.0000004474010300E-08,44.74010299
68,1,0.15789,23,1.0000004586570800E-08,45.865708
68,1,0.26316,23,1.0000004702067000E-08,47.02067
68,1,0.36842,23,1.0000004822033700E-08,48.22033699
68,1,0.47368,23,1.0000004947260600E-08,49.472606
68,1,0.57895,23,1.0000005076108700E-08,50.761087
68,1,0.68421,23,1.0000005209626200E-08,52.096262
68,1,0.78947,23,1.0000005348350500E-08,53.483505
68,1,0.89474,23,1.0000005491400700E-08,54.914007
68,1,1,23,1.0000005638432700E-08,56.38432699
68,1.1111,-1,23,1.1110999999497000E-08,-0.005029986
68,1.1111,-0.89474,23,1.1111000000797300E-08,0.007973012
68,1.1111,-0.78947,23,1.1111000000393100E-08,0.00393101
68,1.1111,-0.68421,23,1.1110999999210900E-08,-0.007890989
68,1.1111,-0.57895,23,1.1110999999930300E-08,-0.000696999
68,1.1111,-0.47368,23,1.1110999999287100E-08,-0.00712899
68,1.1111,-0.36842,23,1.1111000000304500E-08,0.003045001
68,1.1111,-0.26316,23,1.1110999999431900E-08,-0.005680994
68,1.1111,-0.15789,23,1.1111000000002500E-08,2.50139E-05
68,1.1111,-0.052632,23,1.1110999999993100E-08,-6.89869E-05
68,1.1111,0.052632,23,1.1111004472454100E-08,44.72454101
68,1.1111,0.15789,23,1.1111004581494800E-08,45.814948
68,1.1111,0.26316,23,1.1111004694426300E-08,46.94426301
68,1.1111,0.36842,23,1.1111004811324800E-08,48.11324801
68,1.1111,0.47368,23,1.1111004931854400E-08,49.31854401
68,1.1111,0.57895,23,1.1111005056479100E-08,50.56479101
68,1.1111,0.68421,23,1.1111005185253700E-08,51.85253701
68,1.1111,0.78947,23,1.1111005318519200E-08,53.18519201
68,1.1111,0.89474,23,1.1111005456728900E-08,54.567289
68,1.1111,1,23,1.1111005599625700E-08,55.99625701
68,1.2222,-1,23,1.2221999999746000E-08,-0.002540007
68,1.2222,-0.89474,23,1.2221999999617300E-08,-0.003827001
68,1.2222,-0.78947,23,1.2222000000419200E-08,0.004192002
68,1.2222,-0.68421,23,1.2221999999953200E-08,-0.000468002
68,1.2222,-0.57895,23,1.2221999999700600E-08,-0.002993997
68,1.2222,-0.47368,23,1.2222000000193500E-08,0.001934991
68,1.2222,-0.36842,23,1.2221999999870300E-08,-0.001297003
68,1.2222,-0.26316,23,1.2222000000592000E-08,0.005919999
68,1.2222,-0.15789,23,1.2221999999136300E-08,-0.008637006
68,1.2222,-0.052632,23,1.2221999999970300E-08,-0.000297007
68,1.2222,0.052632,23,1.2222004471186400E-08,44.71186401
68,1.2222,0.15789,23,1.2222004577365500E-08,45.77365499
68,1.2222,0.26316,23,1.2222004687388000E-08,46.87388
68,1.2222,0.36842,23,1.2222004801128300E-08,48.01128299
68,1.2222,0.47368,23,1.2222004918115200E-08,49.18115199
68,1.2222,0.57895,23,1.2222005039011800E-08,50.390118
68,1.2222,0.68421,23,1.2222005164189900E-08,51.641899
68,1.2222,0.78947,23,1.2222005292885700E-08,52.92885699
68,1.2222,0.89474,23,1.2222005426382500E-08,54.26382501
68,1.2222,1,23,1.2222005563583200E-08,55.635832
68,1.3333,-1,23,1.3332999999411100E-08,-0.005888997
68,1.3333,-0.89474,23,1.3332999999550700E-08,-0.004492997
68,1.3333,-0.78947,23,1.3332999999895800E-08,-0.001041999
68,1.3333,-0.68421,23,1.3333000000199000E-08,0.001990015
68,1.3333,-0.57895,23,1.3332999999295300E-08,-0.007047
68,1.3333,-0.47368,23,1.3333000000126900E-08,0.001269011
68,1.3333,-0.36842,23,1.3332999999080000E-08,-0.009199985
68,1.3333,-0.26316,23,1.3332999999516500E-08,-0.004834986
68,1.3333,-0.15789,23,1.3332999999372700E-08,-0.00627299
68,1.3333,-0.052632,23,1.3332999999913500E-08,-0.000864999
68,1.3333,0.052632,23,1.3333004469895800E-08,44.698958
68,1.3333,0.15789,23,1.3333004574417400E-08,45.74417401
68,1.3333,0.26316,23,1.3333004680984900E-08,46.80984901
68,1.3333,0.36842,23,1.3333004790946300E-08,47.90946301
68,1.3333,0.47368,23,1.3333004905311700E-08,49.05311701
68,1.3333,0.57895,23,1.3333005023544300E-08,50.23544301
68,1.3333,0.68421,23,1.3333005144531900E-08,51.445319
68,1.3333,0.78947,23,1.3333005269386900E-08,52.69386901
68,1.3333,0.89474,23,1.3333005398156400E-08,53.98156401
68,1.3333,1,23,1.3333005531923300E-08,55.319233
68,1.4444,-1,23,1.4444000000326600E-08,0.00326599
68,1.4444,-0.89474,23,1.4443999999822400E-08,-0.001776006
68,1.4444,-0.78947,23,1.4443999999053600E-08,-0.009464005
68,1.4444,-0.68421,23,1.4443999999624600E-08,-0.003753994
68,1.4444,-0.57895,23,1.4444000000480500E-08,0.004804993
68,1.4444,-0.47368,23,1.4444000000008200E-08,8.19901E-05
68,1.4444,-0.36842,23,1.4443999999798000E-08,-0.002020008
68,1.4444,-0.26316,23,1.4443999999757600E-08,-0.002424003
68,1.4444,-0.15789,23,1.4444000000068400E-08,0.000683996
68,1.4444,-0.052632,23,1.4444000000053000E-08,0.000529991
68,1.4444,0.052632,23,1.4444004468691700E-08,44.686917
68,1.4444,0.15789,23,1.4444004569881400E-08,45.69881399
68,1.4444,0.26316,23,1.4444004674493700E-08,46.744937
68,1.4444,0.36842,23,1.4444004782217800E-08,47.822178
68,1.4444,0.47368,23,1.4444004893852600E-08,48.938526
68,1.4444,0.57895,23,1.4444005008380000E-08,50.0838
68,1.4444,0.68421,23,1.4444005127013300E-08,51.270133
68,1.4444,0.78947,23,1.4444005247961900E-08,52.47961901
68,1.4444,0.89474,23,1.4444005373435600E-08,53.73435599
68,1.4444,1,23,1.4444005503209500E-08,55.03209501
68,1.5556,-1,23,1.5556000000493500E-08,0.004934993
68,1.5556,-0.89474,23,1.5556000000778600E-08,0.007785986
68,1.5556,-0.78947,23,1.5555999999765700E-08,-0.002343006
68,1.5556,-0.68421,23,1.5555999999826800E-08,-0.001732017
68,1.5556,-0.57895,23,1.5556000000345500E-08,0.003455001
68,1.5556,-0.47368,23,1.5556000000462600E-08,0.004625991
68,1.5556,-0.36842,23,1.5556000000319100E-08,0.003190998
68,1.5556,-0.26316,23,1.5555999999641800E-08,-0.00358199
68,1.5556,-0.15789,23,1.5555999999459100E-08,-0.005409
68,1.5556,-0.052632,23,1.5556000000104800E-08,0.001048005
68,1.5556,0.052632,23,1.5556004467623300E-08,44.676233
68,1.5556,0.15789,23,1.5556004567012700E-08,45.670127
68,1.5556,0.26316,23,1.5556004669177000E-08,46.69177
68,1.5556,0.36842,23,1.5556004774868200E-08,47.748682
68,1.5556,0.47368,23,1.5556004883662000E-08,48.83661998
68,1.5556,0.57895,23,1.5556004996048600E-08,49.960486
68,1.5556,0.68421,23,1.5556005111289200E-08,51.11289199
68,1.5556,0.78947,23,1.5556005229805200E-08,52.29805198
68,1.5556,0.89474,23,1.5556005352394200E-08,53.52394199
68,1.5556,1,23,1.5556005478104100E-08,54.78104099
68,1.6667,-1,23,1.6666999999503500E-08,-0.004965003
68,1.6667,-0.89474,23,1.6666999999262100E-08,-0.00737898
68,1.6667,-0.78947,23,1.6667000000655600E-08,0.006556002
68,1.6667,-0.68421,23,1.6666999999893800E-08,-0.001062001
68,1.6667,-0.57895,23,1.6667000000347400E-08,0.003473993
68,1.6667,-0.47368,23,1.6667000000179600E-08,0.001796008
68,1.6667,-0.36842,23,1.6667000000442700E-08,0.004427004
68,1.6667,-0.26316,23,1.6666999999908500E-08,-0.000914994
68,1.6667,-0.15789,23,1.6667000000089500E-08,0.000895009
68,1.6667,-0.052632,23,1.6667000000007800E-08,7.80197E-05
68,1.6667,0.052632,23,1.6667004466835900E-08,44.668359
68,1.6667,0.15789,23,1.6667004564188600E-08,45.641886
68,1.6667,0.26316,23,1.6667004665042400E-08,46.65042401
68,1.6667,0.36842,23,1.6667004767903600E-08,47.679036
68,1.6667,0.47368,23,1.6667004874654400E-08,48.74654402
68,1.6667,0.57895,23,1.6667004983855700E-08,49.83855699
68,1.6667,0.68421,23,1.6667005098026100E-08,50.98026099
68,1.6667,0.78947,23,1.6667005213539700E-08,52.13539701
68,1.6667,0.89474,23,1.6667005332880400E-08,53.328804
68,1.6667,1,23,1.6667005455482000E-08,54.55482
68,1.7778,-1,23,1.7778000000574000E-08,0.005740005
